/usr/bin/ld.gold
    Finished `release` profile [optimized] target(s) in 2.37s
Persistent signature found in 'hfuzz_target/x86_64-unknown-linux-gnu/release/token-swap-instructions'. Enabling persistent fuzzing mode
Start time:'2026-08-18.07.06.47' bin:'hfuzz_target/x86_64-unknown-linux-gnu/release/token-swap-instructions', input:'hfuzz_workspace/token-swap-instructions/input', output:'hfuzz_workspace/token-swap-instructions/input', persistent:true, stdin:false, mutation_rate:5, timeout:1, max_runs:0, threads:4, minimize:false, git_commit:380cf14962c64e3fa902d9442b6c6513869116ed
[2J[500B[2026-08-18T07:06:47-0700][W][26072] sanitizers_AddFlag():67 The 'ASAN_OPTIONS' envar is already set. Not overriding it!
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Launched new fuzzing thread, no. #3
Launched new fuzzing thread, no. #2
Launched new fuzzing thread, no. #1
Persistent mode: Launched new persistent pid=26123
Persistent mode: Launched new persistent pid=26125
Persistent mode: Launched new persistent pid=26122
Persistent mode: Launched new persistent pid=26124
Sz:128 Tm:3,102us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/171
Sz:80 Tm:1,723us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/92
Sz:73 Tm:3,108us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/134
Sz:231 Tm:3,497us (i/b/h/e/p/c) New:0/0/0/1/0/8, Cur:0/0/0/1/0/272
Sz:128 Tm:2,707us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/73
Sz:256 Tm:2,273us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/73
Sz:64 Tm:1,257us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/86
Sz:128 Tm:1,251us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/175
Sz:8 Tm:1,250us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/8
Sz:16 Tm:2,966us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/56
Sz:64 Tm:14,376us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/49
Sz:80 Tm:1,676us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/53
Sz:394 Tm:2,371us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/107
Sz:64 Tm:1,219us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/189
Sz:16 Tm:2,063us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/55
Sz:32 Tm:8,900us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/35
Sz:23 Tm:3,908us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/45
Sz:42 Tm:1,308us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/19
Sz:32 Tm:1,724us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/42
Sz:54 Tm:1,979us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/56
Sz:32 Tm:4,212us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/2/0/40
Sz:64 Tm:1,362us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/145
Sz:74 Tm:2,212us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/152
Sz:32 Tm:1,454us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/43
Sz:32 Tm:2,416us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/47
Sz:43 Tm:7,315us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/46
Sz:32 Tm:1,872us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/27
Sz:4 Tm:5,696us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:41 Tm:1,875us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/24
Sz:32 Tm:2,481us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/27
Sz:54 Tm:2,546us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/53
Sz:54 Tm:3,761us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/55
Sz:79 Tm:1,468us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/2/0/114
Sz:239 Tm:1,787us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/130
Sz:8 Tm:2,927us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:16 Tm:1,097us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/54
Sz:32 Tm:947us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/65
Sz:44 Tm:3,002us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/72
Sz:216 Tm:1,943us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/103
Sz:16 Tm:2,465us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/42
Sz:134 Tm:4,176us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/50
Sz:128 Tm:1,572us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/176
Sz:449 Tm:8,120us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/321
Sz:135 Tm:2,870us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/258
Sz:16 Tm:1,586us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/31
Sz:74 Tm:2,081us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/30
Sz:1024 Tm:1,584us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/22
Sz:8191 Tm:4,574us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/20
Sz:27 Tm:30,950us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:83 Tm:4,198us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/98
Sz:113 Tm:7,178us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/38
Sz:141 Tm:3,086us (i/b/h/e/p/c) New:0/0/0/0/0/15, Cur:0/0/0/0/0/241
Sz:64 Tm:3,525us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/89
Sz:32 Tm:2,733us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/68
Sz:16 Tm:2,729us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/46
Sz:64 Tm:8,917us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/50
Sz:32 Tm:1,263us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/36
Sz:16 Tm:20,199us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/5
Sz:192 Tm:2,175us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/203
Sz:32 Tm:5,816us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/42
Sz:64 Tm:12,593us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/20
Sz:16 Tm:2,248us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/24
Sz:97 Tm:1,377us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/43
Sz:32 Tm:1,198us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/7
Sz:44 Tm:2,199us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/65
Sz:64 Tm:2,724us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/81
Sz:77 Tm:2,785us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/89
Sz:16 Tm:2,281us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/18
Sz:128 Tm:2,888us (i/b/h/e/p/c) New:0/0/0/0/0/14, Cur:0/0/0/0/0/50
Sz:157 Tm:2,536us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/61
Sz:16 Tm:1,626us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/23
Sz:32 Tm:2,650us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/43
Sz:16 Tm:22,394us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/21
Sz:64 Tm:17,779us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/36
Sz:120 Tm:2,163us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/106
Sz:32 Tm:2,082us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/73
Sz:32 Tm:3,151us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/15
Sz:128 Tm:2,605us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/23
Sz:256 Tm:2,055us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/23
Sz:64 Tm:47,853us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/15
Sz:32 Tm:1,195us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/21
Sz:69 Tm:2,683us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/60
Sz:64 Tm:2,435us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/51
Sz:42 Tm:1,575us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/12
Sz:64 Tm:1,594us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/74
Sz:16 Tm:4,286us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:64 Tm:1,899us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/36
Sz:155 Tm:7,277us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/73
Sz:116 Tm:18,079us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/64
Sz:80 Tm:799us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/23
Sz:64 Tm:1,597us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/27
Sz:108 Tm:2,206us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/26
Sz:32 Tm:878us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/26
Sz:16 Tm:2,119us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/0/0/26
Sz:128 Tm:1,575us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/70
Sz:128 Tm:1,717us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/68
Sz:140 Tm:3,789us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/86
Sz:32 Tm:1,339us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/4
Sz:64 Tm:18,337us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/4
Sz:32 Tm:1,295us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:64 Tm:1,487us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/6
Sz:248 Tm:1,650us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/6
Sz:43 Tm:2,646us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/31
Sz:64 Tm:2,401us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/17
Sz:32 Tm:2,918us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/23
Sz:1024 Tm:2,232us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:16 Tm:1,605us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/12
Sz:57 Tm:4,370us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/29
Sz:32 Tm:2,229us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/23
Sz:100 Tm:1,334us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/16
Sz:157 Tm:2,243us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/44
Sz:64 Tm:2,588us (i/b/h/e/p/c) New:0/0/0/3/2/96, Cur:0/0/0/5/0/28
Sz:128 Tm:2,707us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/33
Sz:83 Tm:1,452us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/48
Sz:227 Tm:2,588us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/33
Sz:64 Tm:1,238us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/22
Sz:88 Tm:1,801us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/19
Sz:85 Tm:2,607us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/8
Sz:220 Tm:18,441us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/56
Sz:92 Tm:8,055us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/31
Sz:16 Tm:10,298us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/24
Sz:8 Tm:2,749us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/1
Sz:263 Tm:6,352us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/244
Sz:16 Tm:10,316us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/33
Sz:83 Tm:6,251us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/47
Sz:32 Tm:2,588us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:16 Tm:3,787us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/10
Sz:16 Tm:4,526us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/13
Sz:110 Tm:2,619us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/18
Sz:64 Tm:4,175us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/37
Sz:32 Tm:1,397us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:211 Tm:6,291us (i/b/h/e/p/c) New:0/0/0/0/0/12, Cur:0/0/0/0/0/85
Sz:95 Tm:3,055us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/5
Sz:32 Tm:1,617us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:17 Tm:3,176us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/24
Sz:95 Tm:2,200us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/28
Sz:13 Tm:1,727us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/19
Sz:128 Tm:3,244us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/61
Sz:48 Tm:1,389us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/21
Sz:40 Tm:2,705us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/19
Sz:71 Tm:1,215us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/16
Sz:32 Tm:1,348us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/33
Sz:75 Tm:1,198us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/4
Sz:140 Tm:1,948us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/53
Sz:90 Tm:2,240us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/11
Sz:22 Tm:1,770us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/21
Sz:32 Tm:1,664us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/8
Entering phase 2/3: Switching to the Feedback Driven Mode
Sz:64 Tm:2,071us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/29
Sz:128 Tm:2,058us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/26
Sz:137 Tm:2,074us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/30
Entering phase 3/3: Dynamic Main (Feedback Driven Mode)
Sz:40 Tm:13,692us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/10
Sz:107 Tm:6,308us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/10
Sz:129 Tm:21,424us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/34
Sz:30 Tm:6,239us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/21
Sz:244 Tm:17,823us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/50
Sz:90 Tm:4,454us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/27
Sz:64 Tm:11,783us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/30
Sz:101 Tm:19,107us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/22
Sz:153 Tm:3,484us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/23
Sz:37 Tm:5,841us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/18
Sz:130 Tm:3,057us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:246 Tm:4,889us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/1/0/28
Sz:5356 Tm:6,858us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/21
Sz:261 Tm:4,302us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/13
Sz:141 Tm:20,876us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/40
Sz:40 Tm:1,599us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/10
Sz:73 Tm:4,647us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/7
Sz:48 Tm:8,144us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/10
Sz:42 Tm:4,262us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:138 Tm:2,140us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:12 Tm:12,220us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/13
Sz:32 Tm:13,699us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
Sz:46 Tm:17,131us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/16
Sz:69 Tm:4,346us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/18
Sz:254 Tm:10,983us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/81
Sz:140 Tm:7,159us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/7
Sz:465 Tm:4,599us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/47
Sz:40 Tm:2,624us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:39 Tm:1,794us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/19
Sz:391 Tm:28,645us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/1/0/50
Sz:81 Tm:4,409us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/5
Sz:64 Tm:1,820us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/14
Sz:18 Tm:2,651us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/12
Sz:124 Tm:3,386us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/30
Sz:217 Tm:2,597us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/29
Sz:36 Tm:2,613us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/5
Sz:144 Tm:2,190us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:46 Tm:2,347us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/3
Sz:59 Tm:11,308us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/1/0/9
Sz:32 Tm:4,931us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/5
Sz:25 Tm:2,950us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:4 Tm:1,617us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:29 Tm:2,434us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/0
Sz:134 Tm:2,877us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/3
Sz:157 Tm:6,810us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/4
Sz:40 Tm:2,238us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/0/0/13
Sz:260 Tm:3,752us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/11
Sz:32 Tm:4,810us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:45 Tm:1,393us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/3
Sz:25 Tm:2,705us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:21 Tm:5,824us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:23 Tm:2,226us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:49 Tm:1,478us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:194 Tm:3,030us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/22
Sz:60 Tm:1,457us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:100 Tm:6,923us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/32
Sz:627 Tm:8,014us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/33
Sz:76 Tm:2,519us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:45 Tm:2,603us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/7
Sz:90 Tm:2,046us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/2
Sz:18 Tm:4,445us (i/b/h/e/p/c) New:0/0/0/0/0/10, Cur:0/0/0/0/0/15
Sz:100 Tm:5,326us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/14
Sz:124 Tm:3,930us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/10
Sz:153 Tm:8,737us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/7
Sz:45 Tm:4,386us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/14
Sz:512 Tm:6,012us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/1/0/29
Sz:20 Tm:2,062us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/13
Sz:138 Tm:9,173us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/14
Sz:140 Tm:4,962us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/34
Sz:89 Tm:3,740us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/8
Sz:289 Tm:3,002us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:144 Tm:5,484us (i/b/h/e/p/c) New:0/0/0/2/0/0, Cur:0/0/0/2/0/16
Sz:25 Tm:2,921us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/3
Sz:36 Tm:2,210us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/11
Sz:48 Tm:1,792us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/5
Sz:39 Tm:5,964us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/11
Sz:259 Tm:7,559us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/11
Sz:72 Tm:21,853us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/8
Sz:32 Tm:3,910us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:64 Tm:6,145us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/9
Sz:71 Tm:3,260us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/0
Sz:16 Tm:3,379us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/15
Sz:72 Tm:2,792us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/7
Sz:223 Tm:6,174us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/13
Sz:132 Tm:23,278us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/2
