/usr/bin/ld.gold
warning: the gold linker is deprecated and has known bugs with Rust
  |
  = help: consider using LLD or ld from GNU binutils instead

warning: `wavebreak-math-fuzz` (bin "wb_math") generated 1 warning
    Finished `release` profile [optimized] target(s) in 0.08s
Persistent signature found in 'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math'. Enabling persistent fuzzing mode
Start time:'2026-08-18.12.14.13' bin:'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math', input:'hfuzz_workspace/wb_math/input', output:'hfuzz_workspace/wb_math/input', persistent:true, stdin:false, mutation_rate:5, timeout:2, max_runs:0, threads:4, minimize:false, git_commit:380cf14962c64e3fa902d9442b6c6513869116ed
[2J[500B[2026-08-18T12:14:13-0700][W][21545] sanitizers_AddFlag():67 The 'ASAN_OPTIONS' envar is already set. Not overriding it!
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Launched new fuzzing thread, no. #2
Launched new fuzzing thread, no. #1
Persistent mode: Launched new persistent pid=21597
Launched new fuzzing thread, no. #3
Persistent mode: Launched new persistent pid=21596
Persistent mode: Launched new persistent pid=21598
Sz:128 Tm:169us (i/b/h/e/p/c) New:0/0/0/0/0/52, Cur:0/0/0/1/0/385
Sz:138 Tm:115us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/333
Sz:32 Tm:22us (i/b/h/e/p/c) New:0/0/0/1/0/0, Cur:0/0/0/2/0/24
Sz:64 Tm:32us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/25
Sz:102 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/25
Sz:4 Tm:38us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/38
Sz:8 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/38
Sz:32 Tm:18us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/0/0/38
Sz:32 Tm:13,730us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/34
Sz:64 Tm:2,281us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/34
Sz:64 Tm:9,797us (i/b/h/e/p/c) New:0/0/0/0/0/12, Cur:0/0/0/0/0/34
Sz:64 Tm:7,562us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/34
Sz:71 Tm:11,372us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/34
Sz:60 Tm:21us (i/b/h/e/p/c) New:0/0/0/4/0/17, Cur:0/0/0/4/0/35
Sz:64 Tm:19us (i/b/h/e/p/c) New:0/0/0/2/0/0, Cur:0/0/0/4/0/38
Sz:64 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/42
Sz:115 Tm:42us (i/b/h/e/p/c) New:0/0/0/1/0/111, Cur:0/0/0/1/0/169
Sz:4 Tm:39us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/48
Sz:16 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/44
Sz:64 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/1/0/29
Sz:113 Tm:48us (i/b/h/e/p/c) New:0/0/0/3/0/42, Cur:0/0/0/3/0/323
Sz:32 Tm:16us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/2/0/21
Sz:8 Tm:31us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/44
Sz:4 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/13/0/14
Sz:64 Tm:15us (i/b/h/e/p/c) New:0/0/0/1/0/5, Cur:0/0/0/2/0/23
Sz:64 Tm:20us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/25
Sz:16 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/44
Sz:64 Tm:32us (i/b/h/e/p/c) New:0/0/0/0/0/8, Cur:0/0/0/0/0/45
Sz:128 Tm:23us (i/b/h/e/p/c) New:0/0/0/1/0/7, Cur:0/0/0/1/0/36
Sz:213 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/7, Cur:0/0/0/0/0/37
Sz:128 Tm:211us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/5/0/311
Sz:132 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/87
Sz:128 Tm:21us (i/b/h/e/p/c) New:0/0/0/1/0/27, Cur:0/0/0/1/0/34
Sz:128 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/35
Sz:128 Tm:21us (i/b/h/e/p/c) New:0/0/0/0/0/59, Cur:0/0/0/2/0/37
Sz:32 Tm:2,430us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/35
